radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,480,9728,9903886,0,-122.393744,37.788097,1000,21,1,1458613761,1491242559,0
LTE,311,480,9728,9960451,0,-122.401481,37.787317,1000,13,1,1458613762,1479266640,0
LTE,311,480,9728,84717582,0,-122.402333,37.785713,500,192,1,1458613762,1505404269,0
LTE,311,480,9728,9949216,0,-122.407714,37.785834,1000,83,1,1458613761,1505957372,0
LTE,311,480,9728,9949208,0,-122.4048614502,37.78678894043,1000,3,1,1458613761,1485479129,0
LTE,311,480,9728,86532888,0,-122.400742,37.79032,1000,14,1,1458613762,1488283667,0
LTE,311,480,9728,9949206,0,-122.405363,37.786978,1000,10,1,1458613761,1505264630,0
LTE,311,480,9728,86659912,0,-122.41361,37.800114,1000,26,1,1458613762,1558917260,0
LTE,311,480,9728,86657866,0,-122.420672,37.80505,1569,8,1,1458613762,1505533795,0
LTE,311,480,9728,86660434,0,-122.420385,37.798462,1000,56,1,1458613762,1492458562,0
LTE,311,480,9728,86694924,0,-122.401484,37.792075,1000,55,1,1458613763,1505611531,0
LTE,311,480,9728,86669068,0,-122.396752,37.797841,1000,21,1,1458613762,1491357185,0
LTE,311,480,9728,86538264,0,-122.409895,37.782711,1000,42,1,1458613762,1505421658,0
LTE,311,480,9728,86536204,0,-122.401119,37.781854,1000,24,1,1458613762,1564277074,0
LTE,311,480,9728,86536706,0,-122.41127,37.786026,1000,18,1,1458613762,1477603068,0
LTE,311,480,9728,86657036,0,-122.403513,37.805868,1000,56,1,1458613762,1490736395,0
LTE,311,480,9728,86534688,0,-122.395248,37.788923,1000,74,1,1458613762,1475934000,0
LTE,311,480,9728,86696224,0,-122.393513,37.795125,1000,86,1,1458613763,1505541833,0
LTE,311,480,9728,86534422,0,-122.39799499512,37.789535522461,1000,24,1,1458613762,1480480019,0
LTE,311,480,9728,86702092,0,-122.403018,37.778704,1000,92,1,1458613763,1505856870,0
LTE,311,480,9728,161517580,0,-122.400689,37.784964,753,253,1,1458613763,1505427115,0
LTE,311,480,9728,86761996,0,-122.402115,37.786884,1000,29,1,1458613763,1474016386,0
LTE,311,480,9728,86760480,0,-122.400594,37.786789,1000,28,1,1458613763,1473975234,0
LTE,311,480,9728,86704398,0,-122.391868,37.79044,1000,10,1,1458613763,1505881574,0
LTE,311,480,9728,86702664,0,-122.397352,37.781739,3891,213,1,1458613763,1506111771,0
LTE,311,480,9728,163332386,0,-122.399117,37.793937,1000,32,1,1458613763,1506015542,0
LTE,311,480,9728,163334680,0,-122.395329,37.786789,1000,17,1,1458613763,1475313414,0
LTE,311,480,9728,86702862,0,-122.390728,37.779926,2153,82,1,1458613763,1505362341,0
LTE,311,480,9728,163497300,0,-122.409445,37.792025,1000,31,1,1458613763,1505361090,0
LTE,311,480,9728,163469326,0,-122.398224,37.802277,1000,36,1,1458613763,1491691073,0
LTE,311,480,9728,163502664,0,-122.395068,37.779182,500,191,1,1458613763,1506106951,0
LTE,311,480,9729,9735702,0,-122.400291,37.774026,4562,356,1,1458613764,1561923132,0
LTE,311,480,9728,163388174,0,-122.404439,37.789536,1000,13,1,1458613763,1472905158,0
LTE,311,480,9728,163497800,0,-122.409628,37.79081,500,104,1,1458613763,1558336611,0
LTE,311,480,9728,163499276,0,-122.402422,37.788748,500,140,1,1458613763,1505433333,0
LTE,311,480,9729,9735681,0,-122.399335,37.774209,2251,210,1,1458613764,1558919836,0
LTE,311,480,9729,9740814,0,-122.392009,37.754614,2379,79,1,1458613764,1505971558,0
LTE,311,480,9729,9962243,0,-122.392604,37.764476,1000,48,1,1458613764,1505337005,0
LTE,311,480,9729,9739523,0,-122.410513,37.750608,1000,26,1,1458613764,1492463278,0
LTE,311,480,9729,9883148,0,-122.417965,37.782997,1000,78,1,1458613764,1505409378,0
LTE,311,480,9729,9889352,0,-122.40912,37.778948,782,133,1,1458613764,1558919977,0
LTE,311,480,9729,9884684,0,-122.411812,37.779922,1000,163,1,1458613764,1492379279,0
LTE,311,480,9729,9739011,0,-122.391968,37.760196,1848,129,1,1458613764,1558919760,0
LTE,311,480,9729,9740812,0,-122.391388,37.755492,1441,192,1,1458613764,1505962052,0
LTE,311,480,9729,9887244,0,-122.421205,37.771819,1000,76,1,1458613764,1504035382,0
LTE,311,480,9729,9881868,0,-122.415489,37.79043,1000,68,1,1458613764,1505351665,0
LTE,311,480,9729,9741569,0,-122.39331,37.734685,1000,17,1,1458613764,1491285847,0
LTE,311,480,9729,9739522,0,-122.401994,37.74519,715,125,1,1458613764,1572152179,0
LTE,311,480,9729,9743874,0,-122.409178,37.755694,1000,42,1,1458613764,1484384111,0
LTE,311,480,9729,9740035,0,-122.388336,37.760574,1185,25,1,1458613764,1558919738,0
LTE,311,480,9729,9890830,0,-122.401886,37.771969,1000,48,1,1458613764,1491660537,0
LTE,311,480,9729,9743906,0,-122.434397,37.762179,1000,276,1,1458613764,1492158994,0
LTE,311,480,9729,9886220,0,-122.420207,37.778415,500,225,1,1458613764,1505836752,0
LTE,311,480,9729,9962242,0,-122.389206,37.767288,1000,15,1,1458613764,1482186818,0
LTE,311,480,9729,86540834,0,-122.404633,37.745895,1000,72,1,1458613764,1490497219,0
LTE,311,480,9729,86683464,0,-122.418818,37.78461,905,114,1,1458613764,1505673914,0
LTE,311,480,9729,86538508,0,-122.387793,37.786593,1000,7,1,1458613764,1470722889,0
LTE,311,480,9729,163338520,0,-122.395944,37.777193,1000,81,1,1458613765,1471293975,0
LTE,311,480,9729,86539808,0,-122.389397,37.752875,1000,23,1,1458613764,1471780937,0
LTE,311,480,9729,86691342,0,-122.398912,37.774028,846,151,1,1458613765,1505961898,0
LTE,311,480,9729,163338530,0,-122.397995,37.781143,1000,27,1,1458613765,1471050111,0
LTE,311,480,9729,86541078,0,-122.399503,37.719518,1000,133,1,1458613764,1472903621,0
LTE,311,480,9729,86537986,0,-122.394787,37.765581,1221,69,1,1458613764,1558919798,0
LTE,311,480,9729,86660938,0,-122.421969,37.794225,1000,94,1,1458613764,1492280067,0
LTE,311,480,9729,86539296,0,-122.406891,37.770216,1000,251,1,1458613764,1473234741,0
LTE,311,480,9729,163339288,0,-122.397323,37.764729,1000,47,1,1458613765,1472998529,0
LTE,311,480,9730,9742851,0,-122.424704,37.731371,1154,243,1,1458613765,1492130550,0
LTE,311,480,9729,163340056,0,-122.399712,37.743702,1000,16,1,1458613765,1472072968,0
LTE,311,480,9730,9737475,0,-122.413876,37.783974,1000,53,1,1458613765,1506003837,0
LTE,311,480,9730,9737218,0,-122.416823,37.787369,567,126,1,1458613765,1558335673,0
LTE,311,480,9730,9742595,0,-122.452563,37.726808,1166,34,1,1458613765,1492341867,0
LTE,311,480,9729,163490316,0,-122.420074,37.768904,1000,129,1,1458613765,1492296887,0
LTE,311,480,9729,163339534,0,-122.40348815918,37.753829956055,1000,14,1,1458613765,1468747421,0
LTE,311,480,9729,163483464,0,-122.421325,37.785488,714,115,1,1458613765,1505674250,0
LTE,311,480,9729,163489352,0,-122.413373,37.772001,592,157,1,1458613765,1558918064,0
LTE,311,480,9730,9743382,0,-122.459814,37.721547,1000,65,1,1458613765,1488505831,0
LTE,311,480,9730,9742604,0,-122.436735,37.728808,1232,372,1,1458613765,1505962990,0
LTE,311,480,9730,9742337,0,-122.431458,37.733231,1000,158,1,1458613765,1492130550,0
LTE,311,480,9730,9743392,0,-122.462646,37.725143,1000,90,1,1458613765,1491306019,0
LTE,311,480,9729,163341346,0,-122.396622,37.712694,1000,22,1,1458613765,1469036328,0
LTE,311,480,9730,9744386,0,-122.433068,37.759793,1000,76,1,1458613765,1492341867,0
LTE,311,480,9730,9748225,0,-122.443771,37.796402,1000,21,1,1458613765,1491075580,0
LTE,311,480,9730,9751811,0,-122.469309,37.739364,1446,64,1,1458613765,1505584999,0
LTE,311,480,9730,9746433,0,-122.436643,37.802967,2724,143,1,1458613765,1505763175,0
LTE,311,480,9730,9744899,0,-122.420081,37.773582,1000,48,1,1458613765,1505860626,0
LTE,311,480,9730,9752323,0,-122.462327,37.750457,1101,76,1,1458613765,1505587952,0
LTE,311,480,9730,9745921,0,-122.43899,37.775836,1000,23,1,1458613765,1505639076,0
LTE,311,480,9730,9750019,0,-122.466862,37.77049,1000,61,1,1458613765,1491987632,0
LTE,311,480,9730,9744643,0,-122.427651,37.76619,1000,37,1,1458613765,1492372742,0
LTE,311,480,9730,9746689,0,-122.430302,37.787675,776,111,1,1458613765,1505403005,0
LTE,311,480,9730,9752321,0,-122.455867,37.751028,1000,99,1,1458613765,1492341859,0
LTE,311,480,9730,86595872,0,-122.426856,37.763111,1000,62,1,1458613766,1471780937,0
LTE,311,480,9730,86548758,0,-122.465406,37.803268,1000,46,1,1458613766,1468319006,0
LTE,311,480,9730,86641184,0,-122.426147,37.752457,1000,26,1,1458613766,1475618689,0
LTE,311,480,9730,86545164,0,-122.41722106934,37.770309448242,1000,78,1,1458613766,1471780937,0
LTE,311,480,9730,86595852,0,-122.422928,37.770876,1000,109,1,1458613766,1471936499,0
LTE,311,480,9730,86542880,0,-122.427224,37.730566,1000,67,1,1458613766,1468601260,0
LTE,311,480,9731,9753602,0,-122.49058,37.701485,1000,86,1,1458613766,1492386464,0
LTE,311,480,9731,9752834,0,-122.488003,37.727737,1000,24,1,1458613766,1489528050,0
LTE,311,480,9730,86641676,0,-122.43782043457,37.75520324707,1000,48,1,1458613766,1474974606,0
LTE,311,480,9730,163346712,0,-122.433308,37.781296,1000,35,1,1458613766,1469627198,0
LTE,311,480,9730,86641430,0,-122.43497,37.747781,1000,79,1,1458613766,1476012194,0
LTE,311,480,9730,86641952,0,-122.44743347168,37.744216918945,1000,101,1,1458613766,1475609724,0
LTE,311,480,9730,163344930,0,-122.420775,37.771683,1000,51,1,1458613766,1469428951,0
LTE,311,480,9730,163344418,0,-122.437536,37.760981,1000,29,1,1458613766,1468467349,0
LTE,311,480,9730,163345954,0,-122.44194,37.772106,1000,107,1,1458613766,1472432567,0
LTE,311,480,9731,9749792,0,-122.507816,37.761678,4087,86,1,1458613766,1505839095,0
LTE,311,480,9730,163351074,0,-122.46078,37.775002,1623,96,1,1458613766,1474986739,0
LTE,311,480,9731,9749249,0,-122.482283,37.792881,1568,29,1,1458613766,1505844091,0
LTE,311,480,9730,163350798,0,-122.457047,37.786457,1000,29,1,1458613766,1471053842,0
LTE,311,480,9731,9749250,0,-122.479613,37.7726,1035,53,1,1458613766,1505927430,0
LTE,311,480,9730,163337506,0,-122.414246,37.784042,1000,24,1,1458613766,1470441093,0
LTE,311,480,9731,86553612,0,-122.4787,37.723127,1000,56,1,1458613767,1468368056,0
LTE,311,480,9731,9852182,0,-122.47828,37.748759,1000,13,1,1458613767,1492011309,0
LTE,311,480,9731,86549536,0,-122.491837,37.788162,1000,42,1,1458613767,1469572053,0
LTE,311,480,9731,86551318,0,-122.474856,37.724669,1000,64,1,1458613767,1470321453,0
LTE,311,480,9731,86553632,0,-122.493782,37.719326,1000,8,1,1458613767,1467026658,0
LTE,311,480,9731,9853452,0,-122.494563,37.771987,1000,113,1,1458613767,1491606321,0
LTE,311,480,9731,9851670,0,-122.500377,37.737206,1000,76,1,1458613767,1492386464,0
LTE,311,480,9731,163354136,0,-122.470712,37.709282,1000,41,1,1458613767,1471465584,0
LTE,311,480,9731,9853206,0,-122.512189,37.776208,1000,31,1,1458613767,1505422313,0
LTE,311,480,9732,9900874,0,-122.406104,37.785416,1000,21,1,1458613767,1478556292,0
LTE,311,480,9732,9907971,0,-122.389412,37.778435,1000,12,1,1458613767,1478391989,0
LTE,311,480,9732,86700558,0,-122.39542,37.79108,1000,8,1,1458613767,1471169757,0
LTE,311,480,9732,86695950,0,-122.3966217041,37.793655395508,1000,9,1,1458613767,1476047908,0
LTE,311,480,9728,86531872,0,-122.402481,37.795029,1000,15,1,1458613762,1474329756,0
LTE,311,480,9728,9904398,0,-122.391935,37.793344,2506,30,1,1458613761,1505532894,0
LTE,311,480,9728,9949441,0,-122.408862,37.788219,1000,38,1,1458613762,1505331826,0
LTE,311,480,9728,9949452,0,-122.408759,37.78864,500,107,1,1458613762,1505957316,0
LTE,311,480,9728,86530838,0,-122.39936828613,37.795028686523,1000,11,1,1458613762,1470424512,0
LTE,311,480,9728,9904396,0,-122.391459,37.79221,1000,68,1,1458613761,1506346627,0
LTE,311,480,9728,9971204,0,-122.396844,37.792864,1000,14,1,1458613762,1505427143,0
LTE,311,480,9728,86660682,0,-122.416226,37.79405,1000,14,1,1458613762,1505360794,0
LTE,311,480,9728,86613270,0,-122.405214,37.782266,7584,42,1,1458613762,1505410324,0
LTE,311,480,9728,86671374,0,-122.409008,37.797775,1000,52,1,1458613763,1491832690,0
LTE,311,480,9728,86536224,0,-122.404982,37.781493,1644,40,1,1458613762,1505441516,0
LTE,311,480,9728,86696214,0,-122.394581,37.796259,1000,81,1,1458613763,1506346172,0
LTE,311,480,9728,86547232,0,-122.411728,37.804092,1000,25,1,1458613762,1469645042,0
LTE,311,480,9728,86669070,0,-122.40211486816,37.79914855957,1000,10,1,1458613762,1491357185,0
LTE,311,480,9728,86696480,0,-122.395377,37.793295,1000,58,1,1458613763,1505883456,0
LTE,311,480,9728,86659598,0,-122.425314,37.80043,1000,34,1,1458613762,1491545840,0
LTE,311,480,9728,163330840,0,-122.40074157715,37.795028686523,1000,6,1,1458613763,1470161419,0
LTE,311,480,9728,163332384,0,-122.399394,37.793655,1000,53,1,1458613763,1490151552,0
LTE,311,480,9728,86699594,0,-122.403563,37.787048,1000,44,1,1458613763,1505327711,0
LTE,311,480,9728,161517582,0,-122.400497,37.785008,744,143,1,1458613763,1505437540,0
LTE,311,480,9728,163330830,0,-122.40074157715,37.797775268555,1000,7,1,1458613763,1470763730,0
LTE,311,480,9728,163336206,0,-122.39799499512,37.781295776367,1000,33,1,1458613763,1479647293,0
LTE,311,480,9728,163334178,0,-122.390976,37.786789,1000,9,1,1458613763,1466788527,0
LTE,311,480,9728,163334158,0,-122.391981,37.786742,1000,29,1,1458613763,1468695563,0
LTE,311,480,9728,163332896,0,-122.40544,37.793655,1000,57,1,1458613763,1491761413,0
LTE,311,480,9728,163332867,0,-122.410031,37.798664,1000,17,1,1458613763,1492474262,0
LTE,311,480,9728,163456780,0,-122.413848,37.806015,1000,46,1,1458613763,1491688090,0
LTE,311,480,9728,163502094,0,-122.404651,37.781329,1000,98,1,1458613763,1505397850,0
LTE,311,480,9728,163337762,0,-122.407283,37.781585,1000,51,1,1458613763,1505403923,0
LTE,311,480,9728,163471372,0,-122.41044,37.799149,1000,32,1,1458613763,1488686902,0
LTE,311,480,9728,163336738,0,-122.411474,37.787908,1000,27,1,1458613763,1485338899,0
LTE,311,480,9728,163499286,0,-122.403051,37.789728,500,146,1,1458613763,1505359951,0
LTE,311,480,9728,163460680,0,-122.422466,37.792719,1000,85,1,1458613763,1505674616,0
LTE,311,480,9728,163470606,0,-122.405023,37.795029,1000,17,1,1458613763,1491786814,0
LTE,311,480,9728,163503954,0,-122.393931,37.789994,1000,78,1,1458613763,1505882901,0
LTE,311,480,9728,163503886,0,-122.3966217041,37.788162231445,1000,7,1,1458613763,1486721846,0
LTE,311,480,9728,163502860,0,-122.394229,37.78264,1000,33,1,1458613763,1506035150,0
LTE,311,480,9728,163503628,0,-122.395382,37.786,1000,57,1,1458613763,1505312815,0
LTE,311,480,9728,163471374,0,-122.408079,37.799502,1000,35,1,1458613763,1491832690,0
LTE,311,480,9728,163460682,0,-122.420187,37.792447,1000,50,1,1458613763,1491871567,0
LTE,311,480,9728,163347234,0,-122.410355,37.805786,1000,6,1,1458613763,1468607363,0
LTE,311,480,9728,163495950,0,-122.397733,37.793974,1000,14,1,1458613763,1505413163,0
LTE,311,480,9728,163502862,0,-122.395086,37.781455,1000,15,1,1458613763,1506114768,0
LTE,311,480,9728,163499288,0,-122.403263,37.789684,1000,88,1,1458613763,1505321254,0
LTE,311,480,9729,9738499,0,-122.396465,37.781926,1000,53,1,1458613764,1505316696,0
LTE,311,480,9729,9883150,0,-122.417423,37.782963,1000,32,1,1458613764,1505409417,0
LTE,311,480,9729,9739009,0,-122.387521,37.76394,1000,44,1,1458613764,1505317717,0
LTE,311,480,9729,9738754,0,-122.392445,37.771787,1884,107,1,1458613764,1505971610,0
LTE,311,480,9729,9897996,0,-122.40825,37.788488,1000,40,1,1458613764,1505415546,0
LTE,311,480,9729,9889354,0,-122.40922,37.778711,1000,52,1,1458613764,1568685633,0
LTE,311,480,9729,9743873,0,-122.40574,37.759459,1000,54,1,1458613764,1572152115,0
LTE,311,480,9729,9884686,0,-122.41035461426,37.779922485352,1000,40,1,1458613764,1489290643,0
LTE,311,480,9729,9886222,0,-122.419536,37.77962,1000,50,1,1458613764,1568684470,0
LTE,311,480,9729,9892110,0,-122.391394,37.777719,1000,40,1,1458613764,1505855289,0
LTE,311,480,9729,9737996,0,-122.391327,37.765437,1000,80,1,1458613764,1505331078,0
LTE,311,480,9729,9738755,0,-122.395223,37.775803,1000,54,1,1458613764,1491681273,0
LTE,311,480,9729,9891084,0,-122.403841,37.764699,1000,25,1,1458613764,1505263387,0
LTE,311,480,9729,9882186,0,-122.42115,37.790683,1000,40,1,1458613764,1505405243,0
LTE,311,480,9729,163338786,0,-122.394058,37.775711,1000,15,1,1458613765,1470441093,0
LTE,311,480,9729,86682440,0,-122.413065,37.790476,1000,77,1,1458613764,1505359592,0
LTE,311,480,9729,86660936,0,-122.42324,37.79405,1000,94,1,1458613764,1492274786,0
LTE,311,480,9729,86540832,0,-122.405009,37.745598,1000,186,1,1458613764,1492464991,0
LTE,311,480,9729,86685002,0,-122.420666,37.781898,1077,46,1,1458613764,1505971891,0
LTE,311,480,9729,86538006,0,-122.394585,37.765189,2449,240,1,1458613764,1505961992,0
LTE,311,480,9729,86540320,0,-122.410332,37.737668,1000,121,1,1458613764,1469074907,0
LTE,311,480,9729,86538784,0,-122.394231,37.775803,1000,27,1,1458613764,1470722889,0
LTE,311,480,9729,86681870,0,-122.416452,37.788492,1000,25,1,1458613764,1491514606,0
LTE,311,480,9729,86539552,0,-122.40623474121,37.751083374023,1000,11,1,1458613764,1468920552,0
LTE,311,480,9729,163482184,0,-122.419117,37.787514,1000,72,1,1458613765,1505839455,0
LTE,311,480,9730,9743362,0,-122.461777,37.719193,1000,9,1,1458613765,1482007935,0
LTE,311,480,9730,9730563,0,-122.42223,37.754533,1000,71,1,1458613765,1567910138,0
LTE,311,480,9730,9742624,0,-122.447636,37.726367,2769,128,1,1458613765,1505970343,0
LTE,311,480,9729,163481870,0,-122.419879,37.789536,1000,31,1,1458613765,1491330811,0
LTE,311,480,9729,163482186,0,-122.419908,37.787505,1000,46,1,1458613765,1488318482,0
LTE,311,480,9730,9742081,0,-122.449979,37.714829,1000,75,1,1458613765,1492202129,0
LTE,311,480,9730,9742112,0,-122.455836,37.711254,1351,332,1,1458613765,1505970064,0
LTE,311,480,9730,9742594,0,-122.432163,37.712019,1000,92,1,1458613765,1492341867,0
LTE,311,480,9729,163485198,0,-122.417143,37.777551,1000,22,1,1458613765,1505440110,0
LTE,311,480,9730,9745922,0,-122.435967,37.773872,1000,87,1,1458613765,1572151521,0
LTE,311,480,9730,9746434,0,-122.434796,37.790807,1000,94,1,1458613765,1492113592,0
LTE,311,480,9730,9750786,0,-122.449581,37.766136,500,179,1,1458613765,1492215252,0
LTE,311,480,9730,9745923,0,-122.444512,37.773056,1000,47,1,1458613765,1491841145,0
LTE,311,480,9730,9745155,0,-122.420715,37.770416,1000,90,1,1458613765,1492215250,0
LTE,311,480,9730,9868801,0,-122.444089,37.785692,742,469,1,1458613765,1505832644,0
LTE,311,480,9730,9751810,0,-122.4666595459,37.738723754883,1000,34,1,1458613765,1491832687,0
LTE,311,480,9730,9748226,0,-122.45341,37.791697,1000,38,1,1458613765,1505430178,0
LTE,311,480,9730,9750018,0,-122.457195,37.784526,1101,84,1,1458613765,1505446380,0
LTE,311,480,9730,9750017,0,-122.465875,37.784866,1000,35,1,1458613765,1492190730,0
LTE,311,480,9730,9744642,0,-122.418839,37.761901,1911,42,1,1458613765,1558919637,0
LTE,311,480,9730,9743618,0,-122.4227142334,37.741470336914,1000,39,1,1458613765,1489903935,0
LTE,311,480,9730,9746179,0,-122.431631,37.781301,838,218,1,1458613765,1505673737,0
LTE,311,480,9730,9743617,0,-122.412496,37.750747,1000,43,1,1458613765,1567911370,0
LTE,311,480,9730,9748739,0,-122.476146,37.80983,4088,146,1,1458613765,1505918702,0
LTE,311,480,9730,9751830,0,-122.466435,37.738544,1000,66,1,1458613765,1506561654,0
LTE,311,480,9730,9751041,0,-122.454025,37.773605,1000,10,1,1458613765,1491415665,0
LTE,311,480,9730,86537238,0,-122.41859436035,37.78678894043,1000,128,1,1458613766,1473155088,0
LTE,311,480,9730,86544140,0,-122.435074,37.761763,1000,94,1,1458613766,1476012194,0
LTE,311,480,9730,86550796,0,-122.453547,37.777154,1000,62,1,1458613766,1471225777,0
LTE,311,480,9730,86544416,0,-122.434772,37.763443,1000,41,1,1458613766,1468920511,0
LTE,311,480,9730,86548236,0,-122.442513,37.795029,1000,12,1,1458613766,1473032382,0
LTE,311,480,9730,86545430,0,-122.42408752441,37.775802612305,1000,70,1,1458613766,1471466726,0
LTE,311,480,9730,86545450,0,-122.4227142334,37.773056030273,1000,62,1,1458613766,1471466726,0
LTE,311,480,9730,86545932,0,-122.440567,37.776764,1000,60,1,1458613766,1472986777,0
LTE,311,480,9730,86537248,0,-122.425,37.790757,1000,307,1,1458613766,1473204301,0
LTE,311,480,9730,86546444,0,-122.434067,37.80087,1000,75,1,1458613766,1472290463,0
LTE,311,480,9730,86546464,0,-122.440005,37.799623,1000,110,1,1458613766,1472465000,0
LTE,311,480,9730,163350818,0,-122.471744,37.771312,1000,74,1,1458613766,1471508892,0
LTE,311,480,9731,9749505,0,-122.47065,37.788885,1833,90,1,1458613766,1505927745,0
LTE,311,480,9731,9754114,0,-122.469513,37.708912,3966,168,1,1458613766,1505926547,0
LTE,311,480,9731,9751297,0,-122.471333,37.733904,1000,86,1,1458613766,1505926848,0
LTE,311,480,9730,163350050,0,-122.469638,37.774857,1000,77,1,1458613766,1474377486,0
LTE,311,480,9730,163344398,0,-122.42898,37.768507,1000,16,1,1458613766,1468006191,0
LTE,311,480,9731,9753089,0,-122.479186,37.769448,1294,90,1,1458613766,1506551274,0
LTE,311,480,9730,163386638,0,-122.415848,37.781336,1000,34,1,1458613766,1475201796,0
LTE,311,480,9730,86641686,0,-122.428915,37.751083,1000,97,1,1458613766,1476302584,0
LTE,311,480,9730,163351064,0,-122.474678,37.764816,1000,87,1,1458613766,1475224667,0
LTE,311,480,9731,86549270,0,-122.478561,37.773697,1000,30,1,1458613767,1469497018,0
LTE,311,480,9731,86549516,0,-122.471466,37.786756,1000,42,1,1458613767,1470321453,0
LTE,311,480,9731,9851148,0,-122.499347,37.757662,1000,81,1,1458613767,1492000505,0
LTE,311,480,9731,9852675,0,-122.501292,37.76001,1000,32,1,1458613767,1488187819,0
LTE,311,480,9731,86554134,0,-122.469632,37.711258,1000,73,1,1458613767,1471886617,0
LTE,311,480,9733,86584608,0,-122.413436,37.767079,3204,11,1,1458613767,1513918493,0
LTE,311,480,9732,9900872,0,-122.40623474121,37.785415649414,1000,59,1,1458613767,1478294405,0
LTE,311,480,9732,9900556,0,-122.393947,37.793655,1000,19,1,1458613767,1478640249,0
LTE,311,480,9728,86531350,0,-122.402115,37.797775,1000,39,1,1458613762,1473034861,0
LTE,311,480,9728,86528544,0,-122.39936828613,37.790908813477,1000,19,1,1458613762,1473034861,0
LTE,311,480,9728,86534176,0,-122.39387512207,37.78678894043,1000,42,1,1458613762,1469036328,0
LTE,311,480,9728,86533912,0,-122.396511,37.793022,1000,4,1,1458613762,1505949468,0
LTE,311,480,9728,86531616,0,-122.413445,37.800865,1000,8,1,1458613762,1473778276,0
LTE,311,480,9728,86531862,0,-122.403534,37.793655,1000,30,1,1458613762,1474409403,0
LTE,311,480,9728,9949196,0,-122.40760803223,37.789535522461,1000,15,1,1458613761,1465700063,0
LTE,311,480,9728,86534402,0,-122.397995,37.789621,1000,16,1,1458613762,1481805726,0
LTE,311,480,9728,86613536,0,-122.40189,37.783773,1000,57,1,1458613762,1505432416,0
LTE,311,480,9728,86659156,0,-122.42134094238,37.79914855957,1000,12,1,1458613762,1492460284,0
LTE,311,480,9728,86656268,0,-122.41859436035,37.806015014648,1000,42,1,1458613762,1491321394,0
LTE,311,480,9728,86659146,0,-122.424587,37.799149,1000,11,1,1458613762,1488015516,0
LTE,311,480,9728,86536992,0,-122.410043,37.789785,1000,66,1,1458613762,1474920020,0
LTE,311,480,9728,86659914,0,-122.412884,37.800522,1000,19,1,1458613762,1488686902,0
LTE,311,480,9728,86660692,0,-122.4144744873,37.793655395508,1000,4,1,1458613762,1473859915,0
LTE,311,480,9728,86669326,0,-122.398035,37.799189,1000,34,1,1458613762,1491242564,0
LTE,311,480,9728,86657362,0,-122.40998,37.805765,1000,11,1,1458613762,1485731184,0
LTE,311,480,9728,86699788,0,-122.397158,37.790426,1000,90,1,1458613763,1505319632,0
LTE,311,480,9728,163333922,0,-122.398047,37.793119,1000,22,1,1458613763,1505424132,0
LTE,311,480,9728,86698510,0,-122.404075,37.790515,1000,77,1,1458613763,1505750865,0
LTE,311,480,9728,86762006,0,-122.411385,37.78656,1000,72,1,1458613763,1474423098,0
LTE,311,480,9728,163333666,0,-122.391913,37.793655,1000,14,1,1458613763,1479870760,0
LTE,311,480,9728,86702094,0,-122.401698,37.778938,1000,79,1,1458613763,1505971719,0
LTE,311,480,9728,163336216,0,-122.40211486816,37.77717590332,1000,74,1,1458613763,1479647293,0
LTE,311,480,9728,86701080,0,-122.400989,37.785444,1000,10,1,1458613763,1505235360,0
LTE,311,480,9728,163328526,0,-122.39799499512,37.792282104492,1000,4,1,1458613763,1467336995,0
LTE,311,480,9728,163457036,0,-122.407608,37.806715,1000,51,1,1458613763,1491761413,0
LTE,311,480,9728,163469324,0,-122.399994,37.802139,1000,79,1,1458613763,1491761413,0
LTE,311,480,9728,163499278,0,-122.40305,37.789111,1000,90,1,1458613763,1558921987,0
LTE,311,480,9728,163504398,0,-122.393923,37.793093,1000,17,1,1458613764,1505346122,0
LTE,311,480,9728,163470862,0,-122.40898132324,37.793655395508,1000,7,1,1458613763,1476694608,0
LTE,311,480,9728,163337742,0,-122.404235,37.784549,536,244,1,1458613763,1505427642,0
LTE,311,480,9728,163502666,0,-122.395007,37.778308,1000,91,1,1458613763,1506106864,0
LTE,311,480,9729,9739779,0,-122.380829,37.74147,1000,4,1,1458613764,1468451791,0
LTE,311,480,9729,9743904,0,-122.427177,37.762123,1000,312,1,1458613764,1492347976,0
LTE,311,480,9729,9741315,0,-122.397761,37.713813,500,124,1,1458613764,1572152327,0
LTE,311,480,9729,9740802,0,-122.395615,37.743696,1000,116,1,1458613764,1491409432,0
LTE,311,480,9729,9741059,0,-122.40421,37.726733,523,129,1,1458613764,1572152266,0
LTE,311,480,9729,9740824,0,-122.39978,37.742285,2655,182,1,1458613764,1505971460,0
LTE,311,480,9729,9740801,0,-122.391469,37.752941,1000,45,1,1458613764,1558919741,0
LTE,311,480,9729,9739265,0,-122.402678,37.768312,1775,13,1,1458613764,1505971614,0
LTE,311,480,9729,9889804,0,-122.406581,37.775326,922,411,1,1458613764,1564276766,0
LTE,311,480,9729,9740822,0,-122.393682,37.744462,2560,296,1,1458613764,1505962281,0
LTE,311,480,9729,9891086,0,-122.4048614502,37.767562866211,1000,3,1,1458613764,1475027711,0
LTE,311,480,9729,9886209,0,-122.427879,37.771444,1000,46,1,1458613764,1491995440,0
